,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1996-06-01,0.10743040312442657,0.33478617749128964,0.1332922773214495,0.7793466794798297,0.07959378873551207,0.6440114855185951
1996-07-01,-0.09542030299196105,0.15775153874508738,0.008956615138111561,0.764539263582481,0.03517903840961054,0.5468277340240393
1996-08-01,0.11665304102340265,0.3320070712332085,0.32449562267552634,0.7445650512021309,0.17820077062495515,0.5145926927280017
1996-09-01,-0.08194607805696064,0.11625536801220283,-0.4219116335686795,0.7641220739352367,0.04894760193940713,0.4006611002516643
1996-10-01,0.21499281701524664,0.45567699816367985,0.08839636087415943,1.2080203206572695,0.4714485685160401,0.5726297510097295
1996-11-01,0.3072818417555088,0.5323145894708045,-0.07635269567252374,1.1675889936031734,0.3493104890306324,0.4300972193735977
1996-12-01,0.20306368084598425,0.33373774435004244,-0.26973809422766754,1.114808522853781,0.09274777224454038,0.16165656835700667
1997-01-01,-0.02632911772350342,0.021678462784554597,-0.2703223021965908,1.045720510832467,-0.18086524794837952,0.027897930826415073
1997-02-01,-0.11135223793812718,-0.12563590424430443,-0.05242961484181529,0.7688434883197958,-0.19167069569010972,-0.08491094494508207
1997-03-01,-0.14720087275334265,-0.1569872157587336,0.08462377635395521,0.4323337475525446,-0.1046597543533447,-0.04074701187390985
1997-04-01,0.08027667198674984,0.06699514660705942,0.31724054286931214,-0.027091335056965968,0.08030865316975819,0.07806762445321655
1997-05-01,0.16863038676673153,0.18815954952598118,0.32019569880479487,-0.4428836614430928,0.18231551542810717,0.25282397640762133
1997-06-01,0.22575497298152633,0.2522288654594872,0.43000769351483575,-0.48664178498782423,0.2769022638858407,0.4712206081850431
1997-07-01,0.04856029464970382,0.18881498169378308,0.031173621988193734,-0.3341690959991532,0.21257454866805328,0.4940833428581547
1997-08-01,0.14727535079393642,0.28314375664072666,0.15322810284910796,-0.13755208804104482,0.2759871311227631,0.5601458733540445
1997-09-01,0.17967026872112993,0.3079229274017042,0.09925869175187492,-0.17830433801981369,0.22555926463810883,0.37922019244447597
1997-10-01,0.46301579344807997,0.525690483010517,0.5058924464112923,0.3704588226813648,0.4459523327377267,0.42495557283008123
1997-11-01,0.6238860633273192,0.7176513848959231,0.7876906240265815,0.6971287246056405,0.7012542959581975,0.5264332526805727
1997-12-01,0.8175252569507222,0.9006183056738387,0.9050167513791889,0.8185275583545825,0.8705256352689316,0.6327550912057711
1998-01-01,0.9480991024647123,0.9969444865805595,1.0796445662312122,1.1532543724728979,0.9608700364044578,0.7517086793558758
1998-02-01,1.006728080422225,0.9871939251875226,0.983527684468918,1.2537419217562105,0.9952235867596568,0.7925780756909685
1998-03-01,1.0300073510608034,0.9417984111406817,0.9024457881705543,1.2980813004939642,1.0289599357260686,0.9100353125198177
1998-04-01,0.9115836985400272,0.795182262605866,0.8282515453207371,1.242338607340926,0.894485209614886,0.851263877933068
1998-05-01,0.6470467536032509,0.5560883265517379,0.7752554752843557,1.121428213759317,0.701061130446489,0.6309439048481829
1998-06-01,0.13747196220155358,-0.04471766567100669,0.39944184718562575,0.9234082278717765,-0.13293842425099464,0.21441776998034656
1998-07-01,-0.8160431331874466,-0.6981713709926167,-0.45264563598065494,0.40754250005758014,-0.8677495064324805,-0.21906576061775385
1998-08-01,-0.6704850719141902,-0.5656771571110922,-0.35142519241048686,0.34331799513252814,-0.6360546460663806,-0.2149676444892751
1998-09-01,-0.3479156440466523,-0.2577671326005776,-0.4472625917714968,0.5938808844699113,-0.3418573215624461,-0.1788338396319956
1998-10-01,-0.11606503684450169,0.12447465714144629,-0.2376355764977898,0.5372412848787538,-0.06912694642650834,0.2111749390825574
